BBL,INSP_DATE,RESULT
2031560018,2013-08-26,Active Rat Signs
2031560018,2014-03-19,Passed Inspection
2031560018,2014-08-05,Active Rat Signs
2031560018,2014-10-03,Active Rat Signs
2031560037,2009-11-17,Passed Inspection
2031560037,2010-12-21,Passed Inspection
2031560037,2011-06-07,Passed Inspection
2031560037,2012-07-10,Problem Conditions
2031560037,2012-08-13,Problem Conditions
2031560037,2013-03-13,Active Rat Signs
2031560037,2013-05-02,Active Rat Signs
2031560037,2013-08-02,Active Rat Signs
2031560037,2013-08-30,Passed Inspection
2031560037,2014-03-19,Active Rat Signs
2031560037,2014-04-29,Active Rat Signs
2031560037,2014-08-05,Passed Inspection
2031560057,2009-11-17,Passed Inspection
2031560057,2010-12-21,Active Rat Signs
2031560057,2011-03-16,Passed Inspection
2031560057,2011-06-08,Passed Inspection
2031560057,2011-10-06,Problem Conditions
2031560057,2011-11-17,Problem Conditions
2031560057,2013-03-20,Active Rat Signs
2031560057,2013-04-22,Active Rat Signs
2031560057,2013-08-06,Active Rat Signs
2031560057,2013-08-30,Passed Inspection
2031560057,2014-03-19,Active Rat Signs
2031560057,2014-04-29,Active Rat Signs
2031560057,2014-08-06,Active Rat Signs
2031560057,2014-09-26,Passed Inspection
2031560077,2010-05-20,Problem Conditions
2031560077,2010-09-23,Passed Inspection
2031560077,2010-12-21,Passed Inspection
2031560077,2011-06-08,Passed Inspection
2031560077,2011-12-27,Active Rat Signs
2031560077,2012-01-23,Active Rat Signs
2031560077,2012-07-10,Active Rat Signs
2031560077,2012-08-13,Active Rat Signs
2031560077,2013-03-20,Passed Inspection
2031560077,2013-08-06,Passed Inspection
2031560077,2014-03-19,Problem Conditions
2031560077,2014-05-02,Problem Conditions
2031560077,2014-08-06,Active Rat Signs
2031560077,2014-09-18,Passed Inspection
2031560108,2009-11-17,Passed Inspection
2031560108,2010-12-21,Active Rat Signs
2031560108,2011-03-17,Passed Inspection
2031560108,2011-06-07,Problem Conditions
2031560108,2011-07-06,Problem Conditions
2031560108,2011-10-06,Active Rat Signs
2031560108,2011-11-17,Passed Inspection
2031560108,2012-07-10,Active Rat Signs
2031560108,2012-08-15,Active Rat Signs
2031560108,2013-03-19,Passed Inspection
2031560108,2013-08-02,Active Rat Signs
2031560108,2013-08-26,Active Rat Signs
2031560108,2014-03-21,Active Rat Signs
2031560108,2014-04-29,Active Rat Signs
2031560108,2014-08-06,Active Rat Signs
2031560108,2014-09-26,Passed Inspection
2031560150,2009-11-18,Problem Conditions
2031560150,2010-01-21,Problem Conditions
2031560150,2010-10-13,Problem Conditions
2031560150,2010-11-26,Problem Conditions
2031560150,2011-06-03,Problem Conditions
2031560150,2011-10-06,Problem Conditions
2031560150,2011-11-03,Passed Inspection
2031560150,2012-07-10,Active Rat Signs
2031560150,2012-07-19,Problem Conditions
2031560150,2012-08-15,Active Rat Signs
2031560150,2013-03-19,Active Rat Signs
2031560150,2013-04-05,Active Rat Signs
2031560150,2013-08-01,Active Rat Signs
2031560150,2013-08-26,Active Rat Signs
2031560150,2014-03-06,Active Rat Signs
2031560150,2014-03-21,Active Rat Signs
2031560150,2014-03-28,Active Rat Signs
2031560150,2014-08-06,Active Rat Signs
2031560150,2014-10-03,Active Rat Signs
2031560155,2009-11-18,Problem Conditions
2031560155,2010-01-21,Problem Conditions
2031560155,2010-05-13,Problem Conditions
2031560155,2010-06-21,Problem Conditions
2031560155,2010-08-09,Problem Conditions
2031560155,2010-09-09,Passed Inspection
2031560155,2010-12-22,Passed Inspection
2031560155,2011-10-06,Problem Conditions
2031560155,2011-11-03,Passed Inspection
2031560155,2012-07-11,Problem Conditions
2031560155,2012-08-21,Problem Conditions
2031560155,2013-03-19,Passed Inspection
2031560155,2013-06-14,Passed Inspection
2031560155,2013-08-01,Active Rat Signs
2031560155,2013-08-26,Active Rat Signs
2031560155,2014-03-06,Active Rat Signs
2031560155,2014-03-21,Problem Conditions
2031560155,2014-03-28,Problem Conditions
2031560155,2014-08-06,Active Rat Signs
2031560155,2014-09-26,Active Rat Signs
2031570001,2009-11-18,Active Rat Signs
2031570001,2010-02-25,Active Rat Signs
2031570001,2010-10-28,Problem Conditions
2031570001,2010-11-22,Problem Conditions
2031570001,2010-12-22,Problem Conditions
2031570001,2011-03-17,Problem Conditions
2031570001,2011-06-02,Passed Inspection
2031570001,2011-10-04,Problem Conditions
2031570001,2011-10-31,Problem Conditions
2031570001,2012-07-12,Passed Inspection
2031570001,2013-03-12,Active Rat Signs
2031570001,2013-04-08,Passed Inspection
2031570001,2013-07-30,Active Rat Signs
2031570001,2013-08-26,Active Rat Signs
2031570001,2014-03-25,Passed Inspection
2031570001,2014-08-04,Active Rat Signs
2031570001,2014-09-17,Passed Inspection
2031570020,2010-03-08,Active Rat Signs
2031570020,2010-04-27,Passed Inspection
2031570020,2010-06-14,Active Rat Signs
2031570020,2010-07-19,Active Rat Signs
2031570020,2010-12-22,Passed Inspection
2031570020,2011-01-18,Active Rat Signs
2031570020,2011-06-02,Problem Conditions
2031570020,2011-07-05,Problem Conditions
2031570020,2011-09-07,Active Rat Signs
2031570020,2011-10-03,Active Rat Signs
2031570020,2011-10-04,Active Rat Signs
2031570020,2012-01-05,Active Rat Signs
2031570020,2012-07-12,Active Rat Signs
2031570020,2012-08-02,Active Rat Signs
2031570020,2012-08-15,Passed Inspection
2031570020,2012-09-10,Active Rat Signs
2031570020,2013-03-12,Passed Inspection
2031570020,2013-07-30,Active Rat Signs
2031570020,2013-08-26,Active Rat Signs
2031570020,2014-03-25,Active Rat Signs
2031570020,2014-04-25,Passed Inspection
2031570020,2014-06-24,Active Rat Signs
2031570020,2014-07-14,Active Rat Signs
2031570020,2014-08-04,Active Rat Signs
2031570020,2014-08-05,Active Rat Signs
2031570020,2014-08-27,Active Rat Signs
2031570020,2014-09-19,Active Rat Signs
2031570026,2009-11-18,Passed Inspection
2031570026,2010-12-22,Passed Inspection
2031570026,2011-06-02,Passed Inspection
2031570026,2011-09-07,Active Rat Signs
2031570026,2011-10-03,Active Rat Signs
2031570026,2012-07-12,Passed Inspection
2031570026,2013-03-12,Passed Inspection
2031570026,2013-07-30,Active Rat Signs
2031570026,2013-08-26,Active Rat Signs
2031570026,2014-03-25,Active Rat Signs
2031570026,2014-05-14,Active Rat Signs
2031570026,2014-08-04,Active Rat Signs
2031570026,2014-09-19,Passed Inspection
2031570044,2009-11-18,Active Rat Signs
2031570044,2010-01-21,Active Rat Signs
2031570044,2010-11-22,Active Rat Signs
2031570044,2011-02-15,Passed Inspection
2031570044,2011-06-02,Active Rat Signs
2031570044,2011-07-05,Active Rat Signs
2031570044,2012-01-04,Active Rat Signs
2031570044,2012-02-03,Active Rat Signs
2031570044,2012-07-12,Active Rat Signs
2031570044,2012-08-15,Active Rat Signs
2031570044,2012-11-19,Active Rat Signs
2031570044,2012-12-14,Active Rat Signs
2031570044,2013-03-12,Active Rat Signs
2031570044,2013-04-08,Passed Inspection
2031570044,2013-06-26,Active Rat Signs
2031570044,2013-08-23,Active Rat Signs
2031570044,2013-12-06,Passed Inspection
2031570044,2014-01-29,Active Rat Signs
2031570044,2014-02-27,Active Rat Signs
2031570044,2014-03-25,Passed Inspection
2031570044,2014-05-28,Passed Inspection
2031570044,2014-08-04,Passed Inspection
2031570050,2009-11-18,Active Rat Signs
2031570050,2010-01-21,Active Rat Signs
2031570050,2010-11-22,Active Rat Signs
2031570050,2010-12-01,Active Rat Signs
2031570050,2011-01-03,Active Rat Signs
2031570050,2011-02-15,Active Rat Signs
2031570050,2011-06-02,Active Rat Signs
2031570050,2011-07-05,Active Rat Signs
2031570050,2011-10-04,Active Rat Signs
2031570050,2011-10-19,Active Rat Signs
2031570050,2011-11-17,Active Rat Signs
2031570050,2012-01-04,Active Rat Signs
2031570050,2012-02-03,Active Rat Signs
2031570050,2012-04-24,Active Rat Signs
2031570050,2012-06-20,Active Rat Signs
2031570050,2013-01-30,Active Rat Signs
2031570050,2013-02-27,Passed Inspection
2031570050,2013-06-26,Active Rat Signs
2031570050,2013-07-26,Active Rat Signs
2031570050,2014-03-25,Active Rat Signs
2031570050,2014-04-29,Active Rat Signs
2031570050,2014-08-04,Active Rat Signs
2031570050,2014-09-26,Passed Inspection
2031570054,2009-11-18,Passed Inspection
2031570054,2010-12-22,Passed Inspection
2031570054,2011-06-02,Active Rat Signs
2031570054,2011-07-06,Active Rat Signs
2031570054,2012-01-04,Problem Conditions
2031570054,2012-02-03,Passed Inspection
2031570054,2012-07-12,Problem Conditions
2031570054,2012-08-15,Passed Inspection
2031570054,2013-03-12,Active Rat Signs
2031570054,2013-04-08,Passed Inspection
2031570054,2013-07-30,Active Rat Signs
2031570054,2013-09-27,Active Rat Signs
2031570054,2014-03-25,Active Rat Signs
2031570054,2014-05-14,Active Rat Signs
2031570054,2014-08-04,Active Rat Signs
2031570054,2014-09-18,Passed Inspection
2031570057,2009-11-18,Active Rat Signs
2031570057,2010-01-21,Passed Inspection
2031570057,2010-11-23,Active Rat Signs
2031570057,2011-01-03,Active Rat Signs
2031570057,2011-06-02,Active Rat Signs
2031570057,2011-07-06,Active Rat Signs
2031570057,2012-04-24,Active Rat Signs
2031570057,2012-06-19,Passed Inspection
2031570057,2012-07-12,Active Rat Signs
2031570057,2012-08-15,Passed Inspection
2031570057,2013-03-12,Active Rat Signs
2031570057,2013-04-08,Passed Inspection
2031570057,2013-07-30,Passed Inspection
2031570057,2014-03-25,Passed Inspection
2031570057,2014-08-04,Passed Inspection
2031570059,2009-12-23,Problem Conditions
2031570059,2010-02-25,Problem Conditions
2031570059,2010-12-22,Passed Inspection
2031570059,2011-06-02,Passed Inspection
2031570059,2011-11-02,Active Rat Signs
2031570059,2011-12-27,Active Rat Signs
2031570059,2012-07-12,Passed Inspection
2031570059,2012-11-23,Active Rat Signs
2031570059,2013-03-13,Active Rat Signs
2031570059,2013-04-08,Passed Inspection
2031570059,2013-07-30,Active Rat Signs
2031570059,2013-08-26,Passed Inspection
2031570059,2013-10-08,Active Rat Signs
2031570059,2013-12-16,Active Rat Signs
2031570059,2014-03-25,Passed Inspection
2031570059,2014-08-04,Active Rat Signs
2031570059,2014-09-18,Active Rat Signs
2031570064,2009-11-18,Active Rat Signs
2031570064,2010-01-21,Active Rat Signs
2031570064,2010-02-04,Active Rat Signs
2031570064,2010-02-24,Active Rat Signs
2031570064,2010-10-28,Active Rat Signs
2031570064,2010-11-22,Active Rat Signs
2031570064,2010-11-24,Active Rat Signs
2031570064,2011-06-02,Passed Inspection
2031570064,2011-10-04,Active Rat Signs
2031570064,2011-10-31,Active Rat Signs
2031570064,2012-07-12,Active Rat Signs
2031570064,2012-08-15,Passed Inspection
2031570064,2012-11-19,Active Rat Signs
2031570064,2012-12-14,Active Rat Signs
2031570064,2013-03-12,Active Rat Signs
2031570064,2013-04-08,Active Rat Signs
2031570064,2013-07-30,Active Rat Signs
2031570064,2013-08-26,Active Rat Signs
2031570064,2014-03-25,Active Rat Signs
2031570064,2014-04-22,Active Rat Signs
2031570064,2014-04-29,Active Rat Signs
2031570064,2014-06-02,Active Rat Signs
2031570064,2014-08-04,Passed Inspection
2031580001,2009-12-07,Passed Inspection
2031580001,2010-12-22,Passed Inspection
2031580001,2011-05-31,Passed Inspection
2031580001,2011-10-04,Active Rat Signs
2031580001,2011-11-15,Problem Conditions
2031580001,2012-07-12,Passed Inspection
2031580001,2012-09-06,Active Rat Signs
2031580001,2012-10-25,Active Rat Signs
2031580001,2013-03-07,Active Rat Signs
2031580001,2013-04-02,Passed Inspection
2031580001,2013-07-26,Active Rat Signs
2031580001,2013-08-30,Active Rat Signs
2031580001,2014-03-25,Problem Conditions
2031580001,2014-04-29,Passed Inspection
2031580001,2014-05-29,Active Rat Signs
2031580001,2014-08-04,Active Rat Signs
2031580001,2014-08-05,Active Rat Signs
2031580001,2014-09-05,Active Rat Signs
2031580011,2009-11-18,Passed Inspection
2031580011,2010-07-08,Problem Conditions
2031580011,2010-08-16,Problem Conditions
2031580011,2010-09-15,Passed Inspection
2031580011,2010-09-23,Passed Inspection
2031580011,2010-12-22,Passed Inspection
2031580011,2011-05-31,Problem Conditions
2031580011,2011-07-05,Passed Inspection
2031580011,2011-11-09,Active Rat Signs
2031580011,2011-12-14,Active Rat Signs
2031580011,2012-07-12,Active Rat Signs
2031580011,2012-08-15,Passed Inspection
2031580011,2013-03-07,Passed Inspection
2031580011,2013-07-26,Passed Inspection
2031580011,2013-12-13,Active Rat Signs
2031580011,2014-01-15,Active Rat Signs
2031580011,2014-03-25,Active Rat Signs
2031580011,2014-05-14,Active Rat Signs
2031580011,2014-08-04,Active Rat Signs
2031580011,2014-09-18,Passed Inspection
2031580014,2009-09-21,Active Rat Signs
2031580014,2009-11-10,Active Rat Signs
2031580014,2009-11-18,Active Rat Signs
2031580014,2010-03-02,Problem Conditions
2031580014,2010-05-03,Passed Inspection
2031580014,2010-07-08,Active Rat Signs
